!revenue!date!sales!city!Date
1750!764943!2017-11-16 15:47:00!2!Oxford!2017-11-16 15:47:00
1751!582171!2016-03-18 14:49:00!3!Oxford!2016-03-18 14:49:00
1752!953783!2015-07-07 12:38:00!2!Durham!2015-07-07 12:38:00
1753!1612364!2017-06-02 14:55:00!4!Cambridge!2017-06-02 14:55:00
1754!833288!2018-07-03 11:09:00!4!Oxford!2018-07-03 11:09:00
1755!662612!2016-12-12 15:19:00!2!Oxford!2016-12-12 15:19:00
1756!693572!2017-03-24 12:05:00!2!Oxford!2017-03-24 12:05:00
1757!1767366!2018-11-01 09:08:00!3!Cambridge!2018-11-01 09:08:00
1758!821452!2018-05-24 10:21:00!3!Oxford!2018-05-24 10:21:00
1759!1330854!2018-12-12 10:13:00!2!Durham!2018-12-12 10:13:00
1760!1733484!2018-07-11 12:47:00!4!Cambridge!2018-07-11 12:47:00
1761!540292!2015-11-02 11:29:00!3!Oxford!2015-11-02 11:29:00
1762!805573!2018-04-02 12:20:00!3!Oxford!2018-04-02 12:20:00
1763!1546554!2016-10-27 12:41:00!4!Cambridge!2016-10-27 12:41:00
1764!961890!2015-08-03 14:26:00!3!Durham!2015-08-03 14:26:00
1765!977905!2015-09-24 14:43:00!3!Durham!2015-09-24 14:43:00
1766!1562258!2016-12-19 14:48:00!4!Cambridge!2016-12-19 14:48:00
1767!853599!2018-09-07 12:52:00!3!Oxford!2018-09-07 12:52:00
1768!269547!2017-06-15 10:47:00!4!London!2017-06-15 10:47:00
1769!40847!2015-05-18 09:10:00!4!London!2015-05-18 09:10:00
1770!463962!2015-02-20 09:20:00!4!Oxford!2015-02-20 09:20:00
1771!1328584!2018-12-04 14:29:00!2!Durham!2018-12-04 14:29:00
1772!1197801!2017-09-26 09:56:00!2!Durham!2017-09-26 09:56:00
1773!1760439!2018-10-09 12:58:00!4!Cambridge!2018-10-09 12:58:00
1774!36984!2015-05-04 14:57:00!3!London!2015-05-04 14:57:00
1775!105398!2015-12-17 11:28:00!4!London!2015-12-17 11:28:00
1776!1077525!2016-08-22 12:06:00!3!Durham!2016-08-22 12:06:00
1777!323471!2017-12-12 11:23:00!3!London!2017-12-12 11:23:00
1778!838551!2018-07-19 14:40:00!4!Oxford!2018-07-19 14:40:00
1779!298593!2017-09-20 10:44:00!2!London!2017-09-20 10:44:00
1780!15174!2015-02-20 09:18:00!3!London!2015-02-20 09:18:00
1781!1205646!2017-10-20 14:23:00!3!Durham!2017-10-20 14:23:00
1782!19865!2015-03-09 10:18:00!3!London!2015-03-09 10:18:00
1783!454618!2015-01-20 14:59:00!3!Oxford!2015-01-20 14:59:00
1784!1004478!2015-12-22 15:33:00!1!Durham!2015-12-22 15:33:00
1785!1672108!2017-12-19 14:17:00!3!Cambridge!2017-12-19 14:17:00
1786!830108!2018-06-21 14:17:00!4!Oxford!2018-06-21 14:17:00
1787!1411344!2015-08-05 11:32:00!3!Cambridge!2015-08-05 11:32:00
1788!1462251!2016-01-21 10:58:00!3!Cambridge!2016-01-21 10:58:00
1789!269792!2017-06-15 14:52:00!3!London!2017-06-15 14:52:00
1790!557412!2015-12-29 09:08:00!4!Oxford!2015-12-29 09:08:00
1791!979502!2015-09-30 13:16:00!2!Durham!2015-09-30 13:16:00
1792!364307!2018-04-26 11:22:00!3!London!2018-04-26 11:22:00
1793!426109!2018-11-19 09:57:00!3!London!2018-11-19 09:57:00
1794!888610!2019-01-02 14:00:00!4!Oxford!2019-01-02 14:00:00
1795!328124!2017-12-27 11:45:00!4!London!2017-12-27 11:45:00
1796!282489!2017-07-27 15:59:00!3!London!2017-07-27 15:59:00
1797!171182!2016-07-22 13:16:00!3!London!2016-07-22 13:16:00
1798!317487!2017-11-22 09:53:00!3!London!2017-11-22 09:53:00
1799!807932!2018-04-10 09:33:00!2!Oxford!2018-04-10 09:33:00
1800!1005849!2015-12-28 10:20:00!2!Durham!2015-12-28 10:20:00
1801!1323629!2018-11-19 09:05:00!1!Durham!2018-11-19 09:05:00
1802!306070!2017-10-16 09:03:00!3!London!2017-10-16 09:03:00
1803!226507!2017-01-24 09:09:00!2!London!2017-01-24 09:09:00
1804!682669!2017-02-16 12:48:00!2!Oxford!2017-02-16 12:48:00
1805!842823!2018-08-02 15:42:00!2!Oxford!2018-08-02 15:42:00
1806!1600627!2017-04-25 15:46:00!2!Cambridge!2017-04-25 15:46:00
1807!373590!2018-05-28 11:43:00!4!London!2018-05-28 11:43:00
1808!1428187!2015-09-30 11:35:00!4!Cambridge!2015-09-30 11:35:00
1809!1051625!2016-05-26 15:28:00!1!Durham!2016-05-26 15:28:00
1810!1304571!2018-09-14 14:13:00!2!Durham!2018-09-14 14:13:00
1811!17994!2015-03-02 14:12:00!3!London!2015-03-02 14:12:00
1812!435124!2018-12-18 12:51:00!4!London!2018-12-18 12:51:00
1813!989945!2015-11-04 11:54:00!3!Durham!2015-11-04 11:54:00
1814!1081732!2016-09-05 12:03:00!1!Durham!2016-09-05 12:03:00
1815!1034982!2016-04-01 11:44:00!3!Durham!2016-04-01 11:44:00
1816!1174164!2017-07-07 15:56:00!3!Durham!2017-07-07 15:56:00
1817!462802!2015-02-17 11:03:00!3!Oxford!2015-02-17 11:03:00
1818!714091!2017-06-01 10:15:00!3!Oxford!2017-06-01 10:15:00
1819!1485616!2016-04-07 14:28:00!4!Cambridge!2016-04-07 14:28:00
1820!26709!2015-03-31 12:06:00!4!London!2015-03-31 12:06:00
1821!1543364!2016-10-17 15:39:00!1!Cambridge!2016-10-17 15:39:00
1822!628944!2016-08-22 15:31:00!3!Oxford!2016-08-22 15:31:00
1823!1736372!2018-07-20 11:48:00!3!Cambridge!2018-07-20 11:48:00
1824!1348123!2015-01-07 10:21:00!4!Cambridge!2015-01-07 10:21:00
1825!386690!2018-07-10 12:32:00!4!London!2018-07-10 12:32:00
1826!261704!2017-05-19 13:23:00!4!London!2017-05-19 13:23:00
1827!1631727!2017-08-07 14:52:00!3!Cambridge!2017-08-07 14:52:00
1828!1548152!2016-11-02 11:15:00!2!Cambridge!2016-11-02 11:15:00
1829!1136937!2017-03-07 12:57:00!2!Durham!2017-03-07 12:57:00
1830!1274156!2018-06-06 12:30:00!2!Durham!2018-06-06 12:30:00
1831!630195!2016-08-25 15:19:00!2!Oxford!2016-08-25 15:19:00
1832!1188985!2017-08-28 10:21:00!4!Durham!2017-08-28 10:21:00
1833!100675!2015-12-02 09:56:00!2!London!2015-12-02 09:56:00
1834!422020!2018-11-05 11:58:00!4!London!2018-11-05 11:58:00
1835!1475479!2016-03-04 13:55:00!3!Cambridge!2016-03-04 13:55:00
1836!301299!2017-09-28 13:44:00!3!London!2017-09-28 13:44:00
1837!799616!2018-03-13 11:17:00!4!Oxford!2018-03-13 11:17:00
1838!1196522!2017-09-21 09:40:00!3!Durham!2017-09-21 09:40:00
1839!357450!2018-04-04 09:21:00!3!London!2018-04-04 09:21:00
1840!438735!2018-12-31 09:53:00!3!London!2018-12-31 09:53:00
1841!1326297!2018-11-27 11:27:00!1!Durham!2018-11-27 11:27:00
1842!1123450!2017-01-20 12:42:00!3!Durham!2017-01-20 12:42:00
1843!329400!2018-01-01 11:58:00!4!London!2018-01-01 11:58:00
1844!725953!2017-07-11 11:29:00!3!Oxford!2017-07-11 11:29:00
1845!1207497!2017-10-27 10:09:00!3!Durham!2017-10-27 10:09:00
1846!1030775!2016-03-18 11:47:00!4!Durham!2016-03-18 11:47:00
1847!1092735!2016-10-11 13:00:00!2!Durham!2016-10-11 13:00:00
1848!626756!2016-08-15 14:08:00!3!Oxford!2016-08-15 14:08:00
1849!1199621!2017-10-02 12:12:00!3!Durham!2017-10-02 12:12:00
1850!361125!2018-04-16 14:28:00!2!London!2018-04-16 14:28:00
1851!362042!2018-04-18 15:43:00!1!London!2018-04-18 15:43:00
1852!1556086!2016-11-29 10:10:00!3!Cambridge!2016-11-29 10:10:00
1853!1302471!2018-09-07 14:18:00!3!Durham!2018-09-07 14:18:00
1854!1103658!2016-11-16 12:37:00!3!Durham!2016-11-16 12:37:00
1855!1372571!2015-03-30 10:51:00!3!Cambridge!2015-03-30 10:51:00
1856!1742468!2018-08-09 15:10:00!4!Cambridge!2018-08-09 15:10:00
1857!128862!2016-03-04 09:36:00!2!London!2016-03-04 09:36:00
1858!297123!2017-09-14 14:18:00!2!London!2017-09-14 14:18:00
1859!657084!2016-11-23 14:24:00!4!Oxford!2016-11-23 14:24:00
1860!2054!2015-01-07 15:10:00!4!London!2015-01-07 15:10:00
1861!289194!2017-08-18 15:28:00!3!London!2017-08-18 15:28:00
1862!453106!2015-01-15 10:50:00!1!Oxford!2015-01-15 10:50:00
1863!766950!2017-11-23 14:09:00!4!Oxford!2017-11-23 14:09:00
1864!1092705!2016-10-11 12:30:00!3!Durham!2016-10-11 12:30:00
1865!822829!2018-05-29 12:15:00!3!Oxford!2018-05-29 12:15:00
1866!939788!2015-05-21 10:56:00!4!Durham!2015-05-21 10:56:00
1867!419636!2018-10-26 14:20:00!3!London!2018-10-26 14:20:00
1868!226935!2017-01-25 09:16:00!3!London!2017-01-25 09:16:00
1869!893243!2019-01-17 14:02:00!3!Oxford!2019-01-17 14:02:00
1870!1525323!2016-08-18 09:40:00!3!Cambridge!2016-08-18 09:40:00
1871!1589364!2017-03-20 10:29:00!3!Cambridge!2017-03-20 10:29:00
1872!261037!2017-05-18 09:17:00!2!London!2017-05-18 09:17:00
1873!924637!2015-04-01 11:01:00!3!Durham!2015-04-01 11:01:00
1874!554074!2015-12-17 09:38:00!3!Oxford!2015-12-17 09:38:00
1875!945371!2015-06-09 12:46:00!3!Durham!2015-06-09 12:46:00
1876!891573!2019-01-11 14:16:00!4!Oxford!2019-01-11 14:16:00
1877!1166921!2017-06-14 14:30:00!4!Durham!2017-06-14 14:30:00
1878!977241!2015-09-23 10:40:00!3!Durham!2015-09-23 10:40:00
1879!11234!2015-02-06 13:48:00!2!London!2015-02-06 13:48:00
1880!1776914!2018-12-03 13:54:00!3!Cambridge!2018-12-03 13:54:00
1881!575204!2016-02-25 10:58:00!2!Oxford!2016-02-25 10:58:00
1882!1783135!2018-12-24 12:20:00!2!Cambridge!2018-12-24 12:20:00
1883!1683242!2018-01-25 10:24:00!2!Cambridge!2018-01-25 10:24:00
1884!1487262!2016-04-13 13:50:00!3!Cambridge!2016-04-13 13:50:00
1885!1304627!2018-09-14 15:09:00!4!Durham!2018-09-14 15:09:00
1886!1176503!2017-07-17 12:49:00!3!Durham!2017-07-17 12:49:00
1887!1041164!2016-04-22 09:31:00!2!Durham!2016-04-22 09:31:00
1888!798466!2018-03-08 13:10:00!3!Oxford!2018-03-08 13:10:00
1889!943573!2015-06-03 10:52:00!1!Durham!2015-06-03 10:52:00
1890!155525!2016-06-01 11:56:00!2!London!2016-06-01 11:56:00
1891!66849!2015-08-11 14:31:00!4!London!2015-08-11 14:31:00
1892!1588651!2017-03-16 12:38:00!3!Cambridge!2017-03-16 12:38:00
1893!1497071!2016-05-16 15:56:00!3!Cambridge!2016-05-16 15:56:00
1894!885092!2018-12-21 11:30:00!2!Oxford!2018-12-21 11:30:00
1895!971017!2015-09-02 12:11:00!3!Durham!2015-09-02 12:11:00
1896!57822!2015-07-13 11:25:00!2!London!2015-07-13 11:25:00
1897!1365210!2015-03-04 14:28:00!3!Cambridge!2015-03-04 14:28:00
1898!537398!2015-10-22 12:22:00!3!Oxford!2015-10-22 12:22:00
1899!175557!2016-08-08 09:00:00!4!London!2016-08-08 09:00:00
1900!1688523!2018-02-12 14:13:00!3!Cambridge!2018-02-12 14:13:00
1901!758735!2017-10-27 10:33:00!3!Oxford!2017-10-27 10:33:00
1902!1082021!2016-09-06 09:51:00!2!Durham!2016-09-06 09:51:00
1903!655029!2016-11-16 15:14:00!3!Oxford!2016-11-16 15:14:00
1904!65374!2015-08-06 10:59:00!4!London!2015-08-06 10:59:00
1905!89730!2015-10-27 09:57:00!4!London!2015-10-27 09:57:00
1906!1334480!2018-12-24 14:31:00!3!Durham!2018-12-24 14:31:00
1907!1773158!2018-11-20 14:27:00!1!Cambridge!2018-11-20 14:27:00
1908!1051063!2016-05-25 13:07:00!4!Durham!2016-05-25 13:07:00
1909!666101!2016-12-23 10:19:00!3!Oxford!2016-12-23 10:19:00
1910!95354!2015-11-13 12:28:00!3!London!2015-11-13 12:28:00
1911!1529173!2016-08-31 10:41:00!1!Cambridge!2016-08-31 10:41:00
1912!701395!2017-04-20 09:09:00!2!Oxford!2017-04-20 09:09:00
1913!43818!2015-05-27 09:34:00!3!London!2015-05-27 09:34:00
1914!210702!2016-12-01 12:22:00!2!London!2016-12-01 12:22:00
1915!937102!2015-05-12 15:17:00!3!Durham!2015-05-12 15:17:00
1916!803281!2018-03-26 09:13:00!3!Oxford!2018-03-26 09:13:00
1917!688235!2017-03-07 14:21:00!3!Oxford!2017-03-07 14:21:00
1918!61785!2015-07-24 14:19:00!4!London!2015-07-24 14:19:00
1919!287803!2017-08-15 13:20:00!3!London!2017-08-15 13:20:00
1920!864105!2018-10-12 12:33:00!4!Oxford!2018-10-12 12:33:00
1921!927408!2015-04-09 15:06:00!2!Durham!2015-04-09 15:06:00
1922!92838!2015-11-05 12:38:00!3!London!2015-11-05 12:38:00
1923!709570!2017-05-17 12:05:00!3!Oxford!2017-05-17 12:05:00
1924!1728070!2018-06-22 13:46:00!1!Cambridge!2018-06-22 13:46:00
1925!694391!2017-03-28 11:42:00!2!Oxford!2017-03-28 11:42:00
1926!859033!2018-09-26 12:13:00!3!Oxford!2018-09-26 12:13:00
1927!1771273!2018-11-14 11:06:00!3!Cambridge!2018-11-14 11:06:00
1928!726543!2017-07-12 14:18:00!4!Oxford!2017-07-12 14:18:00
1929!753171!2017-10-10 09:02:00!2!Oxford!2017-10-10 09:02:00
1930!721580!2017-06-26 15:47:00!3!Oxford!2017-06-26 15:47:00
1931!219462!2016-12-30 11:01:00!3!London!2016-12-30 11:01:00
1932!1613805!2017-06-08 10:52:00!1!Cambridge!2017-06-08 10:52:00
1933!515882!2015-08-12 11:37:00!3!Oxford!2015-08-12 11:37:00
1934!723705!2017-07-04 09:06:00!3!Oxford!2017-07-04 09:06:00
1935!1646389!2017-09-25 13:39:00!4!Cambridge!2017-09-25 13:39:00
1936!893976!2019-01-21 12:13:00!2!Oxford!2019-01-21 12:13:00
1937!789726!2018-02-07 14:51:00!3!Oxford!2018-02-07 14:51:00
1938!896368!2019-01-29 09:59:00!4!Oxford!2019-01-29 09:59:00
1939!534833!2015-10-14 11:43:00!2!Oxford!2015-10-14 11:43:00
1940!837088!2018-07-16 11:20:00!3!Oxford!2018-07-16 11:20:00
1941!1114892!2016-12-23 10:24:00!1!Durham!2016-12-23 10:24:00
1942!884232!2018-12-19 11:12:00!4!Oxford!2018-12-19 11:12:00
1943!446198!2019-01-23 14:59:00!3!London!2019-01-23 14:59:00
1944!922857!2015-03-26 09:25:00!3!Durham!2015-03-26 09:25:00
1945!1685575!2018-02-01 14:12:00!3!Cambridge!2018-02-01 14:12:00
1946!168489!2016-07-14 10:29:00!4!London!2016-07-14 10:29:00
1947!1651673!2017-10-12 10:30:00!3!Cambridge!2017-10-12 10:30:00
1948!1113149!2016-12-19 09:25:00!4!Durham!2016-12-19 09:25:00
1949!967268!2015-08-20 12:51:00!3!Durham!2015-08-20 12:51:00
1950!1003459!2015-12-18 12:36:00!3!Durham!2015-12-18 12:36:00
1951!14482!2015-02-18 11:48:00!2!London!2015-02-18 11:48:00
1952!698662!2017-04-11 12:43:00!3!Oxford!2017-04-11 12:43:00
1953!530275!2015-09-29 12:56:00!3!Oxford!2015-09-29 12:56:00
1954!1106657!2016-11-25 13:29:00!2!Durham!2016-11-25 13:29:00
1955!472841!2015-03-23 09:58:00!2!Oxford!2015-03-23 09:58:00
1956!1779024!2018-12-10 13:59:00!3!Cambridge!2018-12-10 13:59:00
1957!1778143!2018-12-06 13:20:00!3!Cambridge!2018-12-06 13:20:00
1958!430585!2018-12-03 14:23:00!2!London!2018-12-03 14:23:00
1959!179060!2016-08-18 11:15:00!3!London!2016-08-18 11:15:00
1960!1770408!2018-11-12 10:43:00!3!Cambridge!2018-11-12 10:43:00
1961!195566!2016-10-12 12:42:00!4!London!2016-10-12 12:42:00
1962!1057669!2016-06-16 10:57:00!3!Durham!2016-06-16 10:57:00
1963!1399360!2015-06-25 15:17:00!2!Cambridge!2015-06-25 15:17:00
1964!1208095!2017-10-30 13:06:00!4!Durham!2017-10-30 13:06:00
1965!412358!2018-10-03 12:19:00!2!London!2018-10-03 12:19:00
1966!139288!2016-04-07 14:58:00!2!London!2016-04-07 14:58:00
1967!1512966!2016-07-07 14:13:00!3!Cambridge!2016-07-07 14:13:00
1968!860821!2018-10-02 13:57:00!4!Oxford!2018-10-02 13:57:00
1969!1001189!2015-12-11 09:51:00!3!Durham!2015-12-11 09:51:00
1970!777494!2017-12-28 14:28:00!4!Oxford!2017-12-28 14:28:00
1971!1274872!2018-06-08 10:24:00!2!Durham!2018-06-08 10:24:00
1972!1692634!2018-02-26 12:34:00!1!Cambridge!2018-02-26 12:34:00
1973!1446408!2015-11-30 13:33:00!4!Cambridge!2015-11-30 13:33:00
1974!287399!2017-08-14 13:37:00!2!London!2017-08-14 13:37:00
1975!828120!2018-06-15 09:13:00!4!Oxford!2018-06-15 09:13:00
1976!1052114!2016-05-30 09:35:00!3!Durham!2016-05-30 09:35:00
1977!45762!2015-06-02 13:54:00!2!London!2015-06-02 13:54:00
1978!1763524!2018-10-18 15:16:00!3!Cambridge!2018-10-18 15:16:00
1979!499234!2015-06-17 14:49:00!3!Oxford!2015-06-17 14:49:00
1980!431325!2018-12-05 12:41:00!4!London!2018-12-05 12:41:00
1981!1306907!2018-09-24 11:03:00!3!Durham!2018-09-24 11:03:00
1982!599690!2016-05-17 12:06:00!3!Oxford!2016-05-17 12:06:00
1983!1192849!2017-09-08 11:36:00!3!Durham!2017-09-08 11:36:00
1984!366677!2018-05-03 15:47:00!3!London!2018-05-03 15:47:00
1985!1114849!2016-12-23 09:41:00!4!Durham!2016-12-23 09:41:00
1986!1140917!2017-03-21 09:07:00!1!Durham!2017-03-21 09:07:00
1987!1280571!2018-06-27 14:10:00!3!Durham!2018-06-27 14:10:00
1988!1390872!2015-05-28 14:09:00!4!Cambridge!2015-05-28 14:09:00
1989!248797!2017-04-06 15:47:00!4!London!2017-04-06 15:47:00
1990!29492!2015-04-09 09:22:00!3!London!2015-04-09 09:22:00
1991!298965!2017-09-21 09:55:00!2!London!2017-09-21 09:55:00
1992!950035!2015-06-24 13:19:00!3!Durham!2015-06-24 13:19:00
1993!1259607!2018-04-18 15:36:00!3!Durham!2018-04-18 15:36:00
1994!884140!2018-12-19 09:40:00!4!Oxford!2018-12-19 09:40:00
1995!1145815!2017-04-05 13:34:00!4!Durham!2017-04-05 13:34:00
1996!645617!2016-10-17 12:44:00!2!Oxford!2016-10-17 12:44:00
1997!534169!2015-10-12 14:41:00!3!Oxford!2015-10-12 14:41:00
1998!1456672!2016-01-04 09:12:00!3!Cambridge!2016-01-04 09:12:00
1999!687904!2017-03-06 15:51:00!3!Oxford!2017-03-06 15:51:00
2000!956695!2015-07-16 12:03:00!3!Durham!2015-07-16 12:03:00
2001!131935!2016-03-15 11:42:00!3!London!2016-03-15 11:42:00
2002!1668345!2017-12-06 14:43:00!3!Cambridge!2017-12-06 14:43:00
2003!1765238!2018-10-24 15:46:00!3!Cambridge!2018-10-24 15:46:00
2004!1002750!2015-12-16 14:49:00!3!Durham!2015-12-16 14:49:00
2005!271198!2017-06-21 10:14:00!3!London!2017-06-21 10:14:00
2006!708188!2017-05-12 10:06:00!3!Oxford!2017-05-12 10:06:00
2007!1116969!2016-12-30 09:56:00!3!Durham!2016-12-30 09:56:00
2008!1031961!2016-03-23 10:30:00!3!Durham!2016-03-23 10:30:00
2009!984220!2015-10-15 14:43:00!3!Durham!2015-10-15 14:43:00
2010!1023751!2016-02-24 14:00:00!3!Durham!2016-02-24 14:00:00
2011!1179449!2017-07-26 12:48:00!2!Durham!2017-07-26 12:48:00
2012!1322901!2018-11-15 10:59:00!2!Durham!2018-11-15 10:59:00
2013!336365!2018-01-23 15:47:00!2!London!2018-01-23 15:47:00
2014!1006857!2015-12-30 13:06:00!3!Durham!2015-12-30 13:06:00
2015!354830!2018-03-26 14:48:00!3!London!2018-03-26 14:48:00
2016!1597780!2017-04-17 10:25:00!3!Cambridge!2017-04-17 10:25:00
2017!1093825!2016-10-14 10:07:00!3!Durham!2016-10-14 10:07:00
2018!1472677!2016-02-25 09:19:00!2!Cambridge!2016-02-25 09:19:00
2019!1646021!2017-09-22 14:32:00!3!Cambridge!2017-09-22 14:32:00
2020!1517280!2016-07-21 15:57:00!3!Cambridge!2016-07-21 15:57:00
2021!1769595!2018-11-08 11:12:00!2!Cambridge!2018-11-08 11:12:00
2022!167009!2016-07-08 13:53:00!1!London!2016-07-08 13:53:00
2023!284684!2017-08-04 10:28:00!3!London!2017-08-04 10:28:00
2024!266411!2017-06-05 14:39:00!4!London!2017-06-05 14:39:00
2025!1296600!2018-08-20 14:41:00!2!Durham!2018-08-20 14:41:00
2026!554727!2015-12-18 13:30:00!1!Oxford!2015-12-18 13:30:00
2027!1698835!2018-03-19 10:40:00!3!Cambridge!2018-03-19 10:40:00
2028!1311973!2018-10-10 11:17:00!4!Durham!2018-10-10 11:17:00
2029!922836!2015-03-26 09:04:00!3!Durham!2015-03-26 09:04:00
2030!559608!2016-01-05 10:39:00!3!Oxford!2016-01-05 10:39:00
2031!624378!2016-08-08 09:35:00!4!Oxford!2016-08-08 09:35:00
2032!1189405!2017-08-29 10:20:00!4!Durham!2017-08-29 10:20:00
2033!1726129!2018-06-18 09:29:00!1!Cambridge!2018-06-18 09:29:00
2034!332013!2018-01-09 13:25:00!3!London!2018-01-09 13:25:00
2035!1358467!2015-02-10 14:21:00!2!Cambridge!2015-02-10 14:21:00
2036!1589471!2017-03-20 12:16:00!4!Cambridge!2017-03-20 12:16:00
2037!1164568!2017-06-07 10:22:00!1!Durham!2017-06-07 10:22:00
2038!380892!2018-06-20 14:08:00!3!London!2018-06-20 14:08:00
2039!1345436!2019-01-29 14:41:00!4!Durham!2019-01-29 14:41:00
2040!427395!2018-11-22 10:20:00!3!London!2018-11-22 10:20:00
2041!83042!2015-10-05 10:45:00!4!London!2015-10-05 10:45:00
2042!1694082!2018-03-01 15:39:00!3!Cambridge!2018-03-01 15:39:00
2043!1675098!2017-12-28 15:00:00!3!Cambridge!2017-12-28 15:00:00
2044!827335!2018-06-13 10:10:00!3!Oxford!2018-06-13 10:10:00
2045!1515631!2016-07-18 09:31:00!3!Cambridge!2016-07-18 09:31:00
2046!50666!2015-06-18 11:26:00!2!London!2015-06-18 11:26:00
2047!1423826!2015-09-16 09:04:00!3!Cambridge!2015-09-16 09:04:00
2048!761403!2017-11-06 12:55:00!2!Oxford!2017-11-06 12:55:00
2049!656001!2016-11-21 10:23:00!3!Oxford!2016-11-21 10:23:00
2050!1221758!2017-12-14 09:16:00!2!Durham!2017-12-14 09:16:00
2051!386476!2018-07-09 15:59:00!3!London!2018-07-09 15:59:00
2052!1528768!2016-08-30 10:57:00!4!Cambridge!2016-08-30 10:57:00
2053!1686416!2018-02-05 14:11:00!3!Cambridge!2018-02-05 14:11:00
2054!498796!2015-06-16 14:32:00!1!Oxford!2015-06-16 14:32:00
2055!952439!2015-07-02 11:17:00!3!Durham!2015-07-02 11:17:00
2056!154630!2016-05-30 11:03:00!3!London!2016-05-30 11:03:00
2057!1599489!2017-04-21 10:50:00!3!Cambridge!2017-04-21 10:50:00
2058!1510235!2016-06-29 10:48:00!3!Cambridge!2016-06-29 10:48:00
2059!757238!2017-10-23 13:40:00!2!Oxford!2017-10-23 13:40:00
2060!661734!2016-12-08 14:43:00!3!Oxford!2016-12-08 14:43:00
2061!403730!2018-09-04 15:52:00!3!London!2018-09-04 15:52:00
2062!729129!2017-07-20 15:18:00!2!Oxford!2017-07-20 15:18:00
2063!1190749!2017-09-01 11:41:00!3!Durham!2017-09-01 11:41:00
2064!1093339!2016-10-13 09:02:00!3!Durham!2016-10-13 09:02:00
2065!936784!2015-05-12 09:59:00!4!Durham!2015-05-12 09:59:00
2066!624775!2016-08-09 09:11:00!2!Oxford!2016-08-09 09:11:00
2067!862052!2018-10-05 13:25:00!2!Oxford!2018-10-05 13:25:00
2068!312938!2017-11-07 11:15:00!4!London!2017-11-07 11:15:00
2069!1708750!2018-04-19 14:32:00!3!Cambridge!2018-04-19 14:32:00
2070!1651095!2017-10-10 14:54:00!4!Cambridge!2017-10-10 14:54:00
2071!133793!2016-03-21 14:36:00!3!London!2016-03-21 14:36:00
2072!619122!2016-07-20 13:12:00!2!Oxford!2016-07-20 13:12:00
2073!943350!2015-06-02 14:10:00!2!Durham!2015-06-02 14:10:00
2074!1149870!2017-04-19 10:59:00!1!Durham!2017-04-19 10:59:00
2075!668420!2016-12-30 13:53:00!1!Oxford!2016-12-30 13:53:00
2076!1403598!2015-07-09 15:45:00!1!Cambridge!2015-07-09 15:45:00
2077!779467!2018-01-04 12:16:00!3!Oxford!2018-01-04 12:16:00
2078!101485!2015-12-04 09:24:00!2!London!2015-12-04 09:24:00
2079!403977!2018-09-05 12:58:00!3!London!2018-09-05 12:58:00
2080!562211!2016-01-13 11:56:00!3!Oxford!2016-01-13 11:56:00
2081!1198321!2017-09-27 11:35:00!1!Durham!2017-09-27 11:35:00
2082!1102082!2016-11-10 14:25:00!2!Durham!2016-11-10 14:25:00
2083!808768!2018-04-12 09:27:00!1!Oxford!2018-04-12 09:27:00
2084!145250!2016-04-28 09:05:00!2!London!2016-04-28 09:05:00
2085!353671!2018-03-22 09:31:00!2!London!2018-03-22 09:31:00
2086!1133973!2017-02-24 12:40:00!4!Durham!2017-02-24 12:40:00
2087!886774!2018-12-27 11:28:00!1!Oxford!2018-12-27 11:28:00
2088!1488096!2016-04-15 13:42:00!1!Cambridge!2016-04-15 13:42:00
2089!744267!2017-09-08 15:00:00!3!Oxford!2017-09-08 15:00:00
2090!1617226!2017-06-20 11:45:00!1!Cambridge!2017-06-20 11:45:00
2091!463794!2015-02-19 13:33:00!3!Oxford!2015-02-19 13:33:00
2092!990240!2015-11-05 09:48:00!3!Durham!2015-11-05 09:48:00
2093!168486!2016-07-14 10:26:00!4!London!2016-07-14 10:26:00
2094!1000103!2015-12-08 12:48:00!3!Durham!2015-12-08 12:48:00
2095!1768379!2018-11-05 11:59:00!3!Cambridge!2018-11-05 11:59:00
2096!618476!2016-07-19 09:27:00!4!Oxford!2016-07-19 09:27:00
2097!849778!2018-08-27 12:20:00!3!Oxford!2018-08-27 12:20:00
2098!1529381!2016-08-31 14:09:00!2!Cambridge!2016-08-31 14:09:00
2099!619326!2016-07-21 09:35:00!3!Oxford!2016-07-21 09:35:00
2100!646850!2016-10-20 12:14:00!2!Oxford!2016-10-20 12:14:00
2101!1234789!2018-01-25 15:57:00!2!Durham!2018-01-25 15:57:00
2102!257137!2017-05-04 14:27:00!3!London!2017-05-04 14:27:00
2103!626275!2016-08-12 13:08:00!3!Oxford!2016-08-12 13:08:00
2104!1462235!2016-01-21 10:42:00!3!Cambridge!2016-01-21 10:42:00
2105!1037495!2016-04-11 11:31:00!3!Durham!2016-04-11 11:31:00
2106!1391837!2015-06-02 09:11:00!3!Cambridge!2015-06-02 09:11:00
2107!1172206!2017-07-03 11:22:00!3!Durham!2017-07-03 11:22:00
2108!217836!2016-12-26 11:59:00!3!London!2016-12-26 11:59:00
2109!1461629!2016-01-19 14:38:00!3!Cambridge!2016-01-19 14:38:00
2110!1633247!2017-08-11 12:08:00!3!Cambridge!2017-08-11 12:08:00
2111!131604!2016-03-14 13:12:00!3!London!2016-03-14 13:12:00
